X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
6.38740167,48.16280667,0,0,242,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38742167,48.16275333,0,0,243,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38744167,48.1627,0,0,244,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.387465,48.16264833,0,0,245,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38748833,48.16259667,0,0,246,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38751,48.162545,0,0,247,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.387535,48.16249333,0,0,248,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.387575,48.16244667,0,0,249,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38762,48.16240333,0,0,250,417,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38767167,48.16236333,0,0,251,417,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38773167,48.16232667,0,0,252,418,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38779667,48.16229667,0,0,253,418,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38787,48.16227333,0,0,254,418,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38794167,48.16225167,0,0,255,419,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.388015,48.16224,0,0,256,419,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.388095,48.16223833,0,0,257,419,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38817333,48.16224167,0,0,258,419,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38825167,48.162255,0,0,259,419,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38832333,48.16227167,0,0,260,419,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.388395,48.16229333,0,0,261,419,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.388455,48.16232167,0,0,262,419,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38851167,48.16236,0,0,263,419,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38856167,48.1624,0,0,264,418,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.388605,48.16244833,0,0,265,418,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38864333,48.16249667,0,0,266,417,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38867833,48.16254333,0,0,267,417,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38871167,48.16259,0,0,268,417,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38874667,48.16263667,0,0,269,417,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38877833,48.162685,0,0,270,417,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38881,48.162735,0,0,271,417,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38884333,48.16278333,0,0,272,417,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.388875,48.16283333,0,0,273,417,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38891333,48.16288167,0,0,274,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38895167,48.16293,0,0,275,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.388995,48.16297833,0,0,276,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38903167,48.16302833,0,0,277,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38907667,48.163075,0,0,278,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.389125,48.16312,0,0,279,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38918167,48.16315667,0,0,280,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.389245,48.16318667,0,0,281,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.389315,48.16321167,0,0,282,417,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38938833,48.16323333,0,0,283,417,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38946667,48.16324333,0,0,284,417,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.389545,48.16324667,0,0,285,418,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38962,48.16324,0,0,286,419,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38969333,48.16322833,0,0,287,419,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38976,48.16320833,0,0,288,420,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38982333,48.16318,0,0,289,420,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38988,48.16314667,0,0,290,421,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38993,48.16311,0,0,291,421,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38997,48.163065,0,0,292,421,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.39,48.16301667,0,0,293,421,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.39002167,48.162965,0,0,294,420,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.39003333,48.16291167,0,0,295,419,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.39003667,48.16285667,0,0,296,418,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.39003833,48.16280167,0,0,297,417,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.39003667,48.16274667,0,0,298,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.39003333,48.16269167,0,0,299,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.39002833,48.16263667,0,0,300,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.39002333,48.16258167,0,0,301,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.39002,48.16252833,0,0,302,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.39001333,48.16247333,0,0,303,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.39000667,48.16241833,0,0,304,416,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38999833,48.162365,0,0,305,417,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38999,48.16231,0,0,306,418,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38998167,48.162255,0,0,307,418,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.389975,48.16219833,0,0,308,419,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38997,48.162145,0,0,309,419,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.389965,48.16209,0,0,310,420,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.389965,48.162035,0,0,311,420,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38996667,48.16198,0,0,312,421,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.389965,48.161925,0,0,313,421,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38996167,48.16187167,0,0,314,421,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38995667,48.16181667,0,0,315,421,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38995167,48.16176167,0,0,316,421,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38994333,48.161705,0,0,317,420,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38993333,48.16165,0,0,318,420,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38992167,48.161595,0,0,319,421,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38990833,48.16154167,0,0,320,421,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38989667,48.16149,0,0,321,421,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.389885,48.16143667,0,0,322,422,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38987,48.161385,0,0,323,422,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38985,48.16133333,0,0,324,423,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38982833,48.16128333,0,0,325,424,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.389805,48.16123333,0,0,326,424,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38978333,48.16118,0,0,327,425,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38976167,48.16113,0,0,328,426,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.389735,48.16108,0,0,329,427,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38971,48.16103,0,0,330,427,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38968167,48.16098167,0,0,331,427,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38965333,48.16093333,0,0,332,427,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.389625,48.16088333,0,0,333,427,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38959333,48.16083667,0,0,334,427,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38956333,48.16079,0,0,335,427,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.389535,48.16074333,0,0,336,426,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.389505,48.16069667,0,0,337,426,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38947667,48.16064833,0,0,338,425,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38944667,48.16060167,0,0,339,425,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38941667,48.160555,0,0,340,425,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38938667,48.16050833,0,0,341,425,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38935667,48.16046167,0,0,342,425,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38932667,48.160415,0,0,343,425,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38929667,48.160365,0,0,344,425,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.389265,48.16031833,0,0,345,425,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38923333,48.16026833,0,0,346,426,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38920333,48.16022,0,0,347,426,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38918167,48.160175,0,0,348,426,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38915667,48.16012667,0,0,349,427,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38912833,48.16007833,0,0,350,427,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.3891,48.16003,0,0,351,428,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38907333,48.15998167,0,0,352,428,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38904,48.15993667,0,0,353,428,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38900833,48.15989,0,0,354,429,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.388975,48.15984167,0,0,355,429,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38893833,48.1598,0,0,356,430,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38890833,48.15976,0,0,357,430,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38888833,48.15972167,0,0,358,430,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38886667,48.15968333,0,0,359,430,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38884,48.15964333,0,0,360,430,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38881167,48.15959667,0,0,361,430,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38877833,48.15954833,0,0,362,430,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.388745,48.15950333,0,0,363,430,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38871333,48.15945667,0,0,364,430,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38868167,48.15941167,0,0,365,430,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38865,48.159365,0,0,366,430,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38861833,48.15931833,0,0,367,430,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38859,48.15927333,0,0,368,431,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38856833,48.15922833,0,0,369,431,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.388535,48.15917667,0,0,370,431,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.3885,48.15912333,0,0,371,431,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.388465,48.15907167,0,0,372,431,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38843,48.15901833,0,0,373,432,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38839833,48.15896667,0,0,374,432,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38837167,48.15891833,0,0,375,432,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38833833,48.15886667,0,0,376,432,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.3883,48.15881167,0,0,377,433,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.388265,48.15876,0,0,378,433,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38822833,48.15870667,0,0,379,434,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38818667,48.15865333,0,0,380,435,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38814333,48.15859667,0,0,381,435,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38810333,48.15854167,0,0,382,436,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38806167,48.15848667,0,0,383,436,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.388025,48.15843667,0,0,384,437,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38799,48.15838167,0,0,385,437,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38795333,48.15833167,0,0,386,438,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38791,48.15828167,0,0,387,438,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.387865,48.15823167,0,0,388,438,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38782,48.15818,0,0,389,438,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38777333,48.15812833,0,0,390,439,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.387735,48.158075,0,0,391,439,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38769333,48.15802167,0,0,392,439,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38764833,48.15797167,0,0,393,439,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38759833,48.15792167,0,0,394,439,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38755,48.15787167,0,0,395,439,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.3875,48.15782333,0,0,396,440,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38745333,48.15777333,0,0,397,440,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38740333,48.157725,0,0,398,440,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38735667,48.15767667,0,0,399,441,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38730833,48.15762833,0,0,400,441,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38726167,48.15758167,0,0,401,442,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.387215,48.157535,0,0,402,442,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.387165,48.15748833,0,0,403,443,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38711333,48.15744333,0,0,404,443,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38706333,48.15739833,0,0,405,443,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38701167,48.157355,0,0,406,444,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38695833,48.15731,0,0,407,444,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.386905,48.15726667,0,0,408,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38685333,48.157225,0,0,409,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.3868,48.15718333,0,0,410,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.386745,48.15714167,0,0,411,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38669167,48.15709833,0,0,412,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38663833,48.15705667,0,0,413,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38658,48.15701667,0,0,414,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38652167,48.15697667,0,0,415,446,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38646333,48.15693833,0,0,416,446,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.386405,48.1569,0,0,417,446,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38634333,48.15686167,0,0,418,446,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38627833,48.156825,0,0,419,447,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.386215,48.15678667,0,0,420,447,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38615333,48.15675167,0,0,421,447,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38609,48.15671333,0,0,422,448,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38603,48.156675,0,0,423,448,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38597,48.15664,0,0,424,448,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38591167,48.15660333,0,0,425,447,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38584833,48.15656667,0,0,426,447,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38579167,48.15653,0,0,427,447,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38573833,48.15649167,0,0,428,447,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38568167,48.15645833,0,0,429,448,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38562333,48.15642167,0,0,430,448,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38556333,48.15638167,0,0,431,448,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.3855,48.15634333,0,0,432,448,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38543833,48.15630333,0,0,433,449,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.385375,48.15626333,0,0,434,449,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38531167,48.156225,0,0,435,449,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38525,48.15619167,0,0,436,449,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38518,48.15615333,0,0,437,449,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38511333,48.15611333,0,0,438,450,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38505,48.15608,0,0,439,451,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.384985,48.15604,0,0,440,451,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.384925,48.156,0,0,441,451,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38486833,48.15596333,0,0,442,451,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38481667,48.15593,0,0,443,451,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38476667,48.15588833,0,0,444,451,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38472,48.155845,0,0,445,451,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38467333,48.15579667,0,0,446,450,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38463667,48.15574333,0,0,447,450,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38461,48.15568667,0,0,448,450,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.384595,48.155625,0,0,449,450,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38458833,48.15556333,0,0,450,450,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38459167,48.15550167,0,0,451,450,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38460167,48.15544,0,0,452,450,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38462333,48.15538,0,0,453,450,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38465167,48.15532167,0,0,454,450,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38468167,48.155265,0,0,455,451,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.384715,48.15520667,0,0,456,451,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38475,48.15514833,0,0,457,451,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38478667,48.15509167,0,0,458,451,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38482667,48.15503333,0,0,459,452,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38486667,48.15497667,0,0,460,451,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38491,48.15492167,0,0,461,451,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38495167,48.154865,0,0,462,451,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.384995,48.15481,0,0,463,451,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38503833,48.15475833,0,0,464,450,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.385085,48.15470167,0,0,465,449,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38512833,48.15464667,0,0,466,448,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38517333,48.15459,0,0,467,447,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.385215,48.154535,0,0,468,447,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38525667,48.15447833,0,0,469,446,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38529667,48.15442167,0,0,470,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38534,48.15436667,0,0,471,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38538333,48.15431167,0,0,472,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38542667,48.15425667,0,0,473,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38547,48.1542,0,0,474,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38551167,48.154145,0,0,475,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38555333,48.15408833,0,0,476,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38559667,48.15403333,0,0,477,446,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38563833,48.15397833,0,0,478,446,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38568,48.15392333,0,0,479,446,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38572,48.15386833,0,0,480,446,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38576333,48.15381333,0,0,481,447,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38580667,48.15375833,0,0,482,447,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38585,48.15370333,0,0,483,447,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38589167,48.15364667,0,0,484,447,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.385935,48.15359167,0,0,485,447,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38597667,48.153535,0,0,486,448,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38602,48.15348,0,0,487,448,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.386065,48.153425,0,0,488,448,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38611333,48.15337167,0,0,489,448,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38616833,48.15332167,0,0,490,449,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.38622833,48.15327333,0,0,491,449,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
